id,media_id,bidder,amount_raw,amount_eth,currency,timestamp,tx_hash
1750-0x6bf97f2534be2242ddb3a29bfb24d498212dcded,1750,0x6bf97f2534be2242ddb3a29bfb24d498212dcded,2150000000000000000,2.15,WETH,2021-03-31 10:40:03,0x1c7ce18bdd22311d6090f116289f2cf0735bbca45cb337508986a36c0a9caa73
2604-0x26250d5b0265a9df5f59b9086cab1095254d38b1,2604,0x26250d5b0265a9df5f59b9086cab1095254d38b1,200000000000000000,0.2,WETH,2021-03-31 09:40:47,0xe453d67d16e904b42fba4ba737d29091f26456e0177e64d81ff5f554981a359c
2601-0x6bf97f2534be2242ddb3a29bfb24d498212dcded,2601,0x6bf97f2534be2242ddb3a29bfb24d498212dcded,2200000000000000000,2.2,WETH,2021-03-31 09:40:47,0xfe2ca6750b0448e02a78144ea2f68f4bb0b42a655c20d9637532bc700953ddcf
2610-0x6bf97f2534be2242ddb3a29bfb24d498212dcded,2610,0x6bf97f2534be2242ddb3a29bfb24d498212dcded,250000000000000000,0.25,WETH,2021-03-31 09:26:46,0x82f67658d7bebaec9985735bdc2273d2cc3371e68574bf55bbdbfdf916a5c838
2620-0x6de557e3aceb5e1f58d55b337868d5cd67ba2fb5,2620,0x6de557e3aceb5e1f58d55b337868d5cd67ba2fb5,136000000000000000,0.136,WETH,2021-03-31 03:19:43,0x276cb2b31811a772087d4898b22fea58ee5262b8604537cabc988e2ffd96f471
2611-0xafff418a5549ffd1d592b2fc0c7a80f37bac49df,2611,0xafff418a5549ffd1d592b2fc0c7a80f37bac49df,2700000000000000,0.0027,WETH,2021-03-31 02:47:30,0x6b3752d20a3a0ec18b40a5424c2f73fd9390a8754ab5fbf5fc0e020f53864220
2600-0xe9842cc411aa62c9f0a9f6751a9f0859d38db712,2600,0xe9842cc411aa62c9f0a9f6751a9f0859d38db712,10000000,10.0,USDC,2021-03-31 00:26:34,0x5cbfa8525ab2605fc69312dca421ed7bfa1aed6d003d4becc32cf5cb09cfba1e
2604-0xc72649f73d7a6fb87ce7e43d186197f51283735b,2604,0xc72649f73d7a6fb87ce7e43d186197f51283735b,100000000000000000000,100.0,DAI,2021-03-30 22:09:19,0xbb02010bd2137d0de8f9986e31984f5ba811b795ab662e1d952c083e2e45bfef
1700-0xb8332710ab60a1b2e8fe6d775d83524c9e0ce136,1700,0xb8332710ab60a1b2e8fe6d775d83524c9e0ce136,10000000000000000,0.01,WETH,2021-03-30 10:22:16,0x7802a481d4fcfc03312746079d28e3c4fc3827364591ff7d57a73869a8756e14
2625-0x555f8816b3c7bb57bede05262cc98b646b9b494f,2625,0x555f8816b3c7bb57bede05262cc98b646b9b494f,50000000000000000,0.05,WETH,2021-03-30 09:51:05,0x5e6cc4a2a613ae98f85a98ec542d1dbc274340d742acfce0a7adfed92a3380cc
2558-0x50d1ce3b489234d7b2b9a2e18ffc9b1abcbf73f5,2558,0x50d1ce3b489234d7b2b9a2e18ffc9b1abcbf73f5,100000000000000000,0.1,WETH,2021-03-29 10:21:26,0xa1ec152586b170649039b6763a0e548bb93702942b643fbe7741c27f439b481f
2473-0x7b2f72772424089e00b7b51d2ca77759a3b1b844,2473,0x7b2f72772424089e00b7b51d2ca77759a3b1b844,10000000000000000,0.01,WETH,2021-03-29 07:38:19,0xaf9768a8c07017b8bdb7a259f3e2abf41e64d208f485e24278e2b4706d0c8d61
2200-0x505fd58e70c26c2a51b77cbeeb8c0d21a4ea997e,2200,0x505fd58e70c26c2a51b77cbeeb8c0d21a4ea997e,60000000000000000,0.06,WETH,2021-03-28 18:48:21,0x8c2e53fa045b9bcc33d71a9021b0b519ac8e406b72f492dea9faae0d908aead1
1227-0x06dd6783c388b7b3080a8e0d3a3bfb8c07a6d1df,1227,0x06dd6783c388b7b3080a8e0d3a3bfb8c07a6d1df,200000000000000000,0.2,WETH,2021-03-28 09:46:15,0x1c05138b789dbf371b60b86a4475c572c81804209da27670d3036018343892f0
2427-0x335da83624f8cdbf69204e54e8c7aac2ed806a0a,2427,0x335da83624f8cdbf69204e54e8c7aac2ed806a0a,100000000000000000000,100.0,DAI,2021-03-28 00:26:38,0xb0ca7291d58f6524601854ef3646a8d1a24a1c614196eeb899b71a9bbfb3e368
2220-0xd3c1b9a1959b8be13252546871d37d83100caf8d,2220,0xd3c1b9a1959b8be13252546871d37d83100caf8d,1000000000000000000,1.0,RAC,2021-03-27 15:58:15,0x7c8b76a4815c53c2d31a706a130aff9fc4fa05ec98d8924026937ddcac55cfdd
1855-0x3ca419bf3ead8cb617ec99ee1c1b12e0498ca225,1855,0x3ca419bf3ead8cb617ec99ee1c1b12e0498ca225,210000000000000000,0.21,WETH,2021-03-27 07:21:30,0x7b8b486508138bd9945cf7d3eb81e7730870bd49abbd225082e5cb7cd2166ce0
2536-0x203fd06327cd4c7c1d8df8a8efd63799b1f2651c,2536,0x203fd06327cd4c7c1d8df8a8efd63799b1f2651c,20000000000000000,0.02,WETH,2021-03-27 03:20:41,0xe5b9fbf8aa132272a7d3045dda4d4df5e258396b0113758da246499c3509fb34
2213-0xf90494e746be5674f3121c62a588dadd2b3d3d4e,2213,0xf90494e746be5674f3121c62a588dadd2b3d3d4e,1000000000000000000,1.0,DAI,2021-03-26 21:06:24,0x90a59c088d870f3cd72acf99019e14a56e2e679dba00cb568357e4a0c519c6ea
2507-0xf030938b2781e719db6b1e1ed85e40b62419b7ca,2507,0xf030938b2781e719db6b1e1ed85e40b62419b7ca,60000000000000000,0.06,WETH,2021-03-26 18:53:38,0x3388f37cc967bba35a9225f113a495b8c1e051ec53f2a3468db8685f4a24b150
2183-0x442126859ac81480acab4599b5ac7b067c86f9a6,2183,0x442126859ac81480acab4599b5ac7b067c86f9a6,39000000000000000,0.039,WETH,2021-03-26 16:24:26,0xc36992d0f92784b1050c4492cff8191f0014e781f0fbe7f6be3bb1e67005974e
2528-0xb74e5e06f50fa9e4ef645efdad9d996d33cc2d9d,2528,0xb74e5e06f50fa9e4ef645efdad9d996d33cc2d9d,100000000000000000,0.1,WETH,2021-03-26 16:04:31,0xc899e43384839f8f4c3a336cd2a95c63c940df9284c2b6dead4b2a0bd17a9bba
2433-0xf925fdaea552d36a5291335941ab7a046f960a80,2433,0xf925fdaea552d36a5291335941ab7a046f960a80,1500000000000000000,1.5,WETH,2021-03-26 13:58:57,0x1f3d783af88ad9abcea40ec64bf3eaafdbb8117240baa64cc11ae58ae20f3b45
935-0xb2b1fcf8ce08b4e12a1e2bd160d71b03813a3de7,935,0xb2b1fcf8ce08b4e12a1e2bd160d71b03813a3de7,20000000000000000,0.02,WETH,2021-03-26 04:28:47,0xb5e0a3cd873f96234bb60ace60610ed63808cc1a973e0517b032aa6fef9897ec
2436-0xc61641c59f5c459da94e330535a95df4d5faceae,2436,0xc61641c59f5c459da94e330535a95df4d5faceae,1000000000000000000,1.0,WETH,2021-03-26 02:41:36,0xd7535197d0801c72236b75498bf25e5b1bf0700461921679fe60a4ab7202ac37
2441-0x1231c75850bf52851736891a39790a82bcc2e2c4,2441,0x1231c75850bf52851736891a39790a82bcc2e2c4,1200000000000000000,1.2,WETH,2021-03-26 01:56:18,0x2663c63a24ba0855ca368c9f4e534433ff04d263cf9bbf2cd3a6c33e208e9754
2377-0xa598a94ab1f3b653e8b7eb80e5b3f3e470d8068e,2377,0xa598a94ab1f3b653e8b7eb80e5b3f3e470d8068e,5000000000000000,0.005,WETH,2021-03-26 01:12:33,0x47990565088626114e5c69b314ba01e52f4c58de0c1964bd77e9332f0f3be2b8
2424-0x0d4ddea3849c54e16c85cb4354943dc876e05552,2424,0x0d4ddea3849c54e16c85cb4354943dc876e05552,350000000000000000,0.35,WETH,2021-03-26 00:48:00,0x320e7fc569e601336c07d7144c4ca197da7901271376ed58675f7f6b88e12d56
2500-0xb88ba009241c4ae57a265e8bd1932e41b20e5570,2500,0xb88ba009241c4ae57a265e8bd1932e41b20e5570,2500000000000000000,2.5,WETH,2021-03-25 21:46:26,0x55691199274265a21ac5a8b40094b860f7d6678ea402a3d312008a57f5df70d3
2500-0xb16525385824e8cf877be513386e75d875043ffd,2500,0xb16525385824e8cf877be513386e75d875043ffd,1000000000000000000,1.0,WETH,2021-03-25 21:34:52,0xc0ee3b28398a91e7ddf679ac61923a34509c9328b31aa82fa70e963dbf0e6444
1729-0x442126859ac81480acab4599b5ac7b067c86f9a6,1729,0x442126859ac81480acab4599b5ac7b067c86f9a6,10000000000000000,0.01,WETH,2021-03-25 19:14:35,0x2745dc61f3c43f8deef570500cc007edb3d61fcc682bdb306c3c1b33082a73c8
2448-0x7088c1aecb85e2412c29a8079e56ce91b51c2c40,2448,0x7088c1aecb85e2412c29a8079e56ce91b51c2c40,90000000000000000,0.09,WETH,2021-03-25 05:25:18,0xa4d563724084ef7cdd6acb2fac03d3a4b80fb3680f5f6f243ea59b12fb75285f
2030-0x395c21e566fbca61074fa0304c21c5729ff4d5fb,2030,0x395c21e566fbca61074fa0304c21c5729ff4d5fb,61000000000000000,0.061,WETH,2021-03-24 21:31:52,0xed9fc5eae37cf7de86be59884eb1ea2ff2792ee1760c148a02f3752f225cd423
2472-0x3c2a2489868d6819b06e6c3961ba1d61522036f3,2472,0x3c2a2489868d6819b06e6c3961ba1d61522036f3,50000000000000000,0.05,WETH,2021-03-24 18:44:45,0xd93f6cd29ac931f0bc8347eccacfa656187a2181a786860827815781f1fc340a
2441-0x1b0354071a13dcdc89a2633d5639a297054b185b,2441,0x1b0354071a13dcdc89a2633d5639a297054b185b,1000000000000000000,1.0,WETH,2021-03-24 10:59:50,0x6b276c5e2fa1aa81def43132116bdad3ec31afe5af53cc485783e6328ae5d46a
2010-0xc41190968efa6441e589eb6446b970afe84d5e99,2010,0xc41190968efa6441e589eb6446b970afe84d5e99,100000000000000000,0.1,WETH,2021-03-24 03:49:17,0xf40725b8d55eeea3e39791ef34904a55c898747c4f96b04d06f2b44ed6a6ac2d
2277-0xcb46219ba114245c3a18761e4f7891f9c4bef8c0,2277,0xcb46219ba114245c3a18761e4f7891f9c4bef8c0,30000000000000000000,30.0,UNI,2021-03-23 16:07:12,0xf650a983666a9e7ab71ad7c6fbf11688c03183ebda03805b22aec4500d005ee3
2207-0xd7f7d732bd74efa1c39fec5fdf28167cd14970fe,2207,0xd7f7d732bd74efa1c39fec5fdf28167cd14970fe,70000000000000000,0.07,WETH,2021-03-23 03:05:43,0x7f22983795f1c388c0479590ff220a6223a39b28f4b5bf12f80e5599fae6749c
1593-0xee7728ad623cf4b0518e48780ae77134d6af1a8f,1593,0xee7728ad623cf4b0518e48780ae77134d6af1a8f,100000000000000000,0.1,WETH,2021-03-22 19:15:24,0x1a592c064929ff461c0adc394e349e368fddd727e675b7e8c9cbcfe3948aa777
596-0x1ceb38874b44e2b3a87b2d1204bc2b989529ed14,596,0x1ceb38874b44e2b3a87b2d1204bc2b989529ed14,6900000000000000000,6.9,WETH,2021-03-22 18:39:15,0x8142f676bfc9076ea76bd8d01e592ccc12b250e1c6c6cbfc2c8d4d126e3b77d6
2285-0x40b51da52c25b8c67226156a6513e1b9f62fc498,2285,0x40b51da52c25b8c67226156a6513e1b9f62fc498,30000000000000000,0.03,WETH,2021-03-21 22:36:08,0x92157bd6a952f91531614b4ddd1621e5560c86d691eb4b47e24e20fe732cd3c0
2336-0x3dd4dcf15396f2636719447247c45bb3a9506e50,2336,0x3dd4dcf15396f2636719447247c45bb3a9506e50,50000000000000000,0.05,WETH,2021-03-21 21:32:15,0x93d354e83e8ca3207a5490badb721634ebc509a72ae065d76710beeecfe76f7b
2336-0x7dd6dd5c9b855f3f55b517ef9daf8b6d8ec910da,2336,0x7dd6dd5c9b855f3f55b517ef9daf8b6d8ec910da,40000000000000000,0.04,WETH,2021-03-21 17:31:08,0xb87af226c963399ae3263e295cbc14292906294ac62c83f92cebb0272cd814ec
2388-0x7aed48b316a93adf5220e79c312edece955e0e00,2388,0x7aed48b316a93adf5220e79c312edece955e0e00,60000000000000000,0.06,WETH,2021-03-21 15:36:34,0x573e0723a93e343d9b0e5eec5c3424ed0691dcc2c752e80dbedf3fd94996a183
2076-0x774cc183aad47fa76ae6cd6816a36cf7bc361e53,2076,0x774cc183aad47fa76ae6cd6816a36cf7bc361e53,3900000000000000,0.0039,WETH,2021-03-21 15:06:28,0xb157b77e9bc970febb0bffca44f944f34b19723aeb2c68f475240d24f12ac77e
2388-0xe2ab5e9aa0d1782ef5bad2f670c3fde8787e68d6,2388,0xe2ab5e9aa0d1782ef5bad2f670c3fde8787e68d6,50000000000000000,0.05,WETH,2021-03-21 14:56:36,0x72748f328189f38d99181d411262935f344bc134df4d154b11086421086ea0d4
2004-0x555f8816b3c7bb57bede05262cc98b646b9b494f,2004,0x555f8816b3c7bb57bede05262cc98b646b9b494f,50000000000000000,0.05,WETH,2021-03-21 10:50:56,0x3aad7439fe86f8be262d7d2bcdaf88b3fbe5fd9b4dc9a528814b4b077f2215cf
2338-0x7c4f88d9c1b90ebcf04c7940b851ee6d0ce4b49d,2338,0x7c4f88d9c1b90ebcf04c7940b851ee6d0ce4b49d,100000000000000000,0.1,WETH,2021-03-21 09:21:49,0x8724aa33168731727c41aa823eab796902810b89b6722b6b4250e80be4a92731
2383-0x870e8ca51237ec426998721152717567c418a6e6,2383,0x870e8ca51237ec426998721152717567c418a6e6,1000000,1.0,USDC,2021-03-21 07:53:39,0x41b0b39e78d76d01282e0740edb1738e6e93976f99241fb73d4b136dd9058d68
2381-0x870e8ca51237ec426998721152717567c418a6e6,2381,0x870e8ca51237ec426998721152717567c418a6e6,1000000,1.0,USDC,2021-03-21 07:26:14,0x82633ca5cb0aa616c4e20b5d7f8a1dc1376a32c4c12e6b6baf1680bdabd7a37e
2212-0xdaf15eacb0e5be27c293ae6038c8938084b77984,2212,0xdaf15eacb0e5be27c293ae6038c8938084b77984,150000000000000000,0.15,WETH,2021-03-21 03:04:03,0xa2257a0ab041cefcdfe1cfdeedd9c0e691687ceb0f8cd9f290630c749b57eed7
2200-0x1df5956d1e7a3005c4446403a769f71fcb8875b0,2200,0x1df5956d1e7a3005c4446403a769f71fcb8875b0,54000000000000000,0.054,WETH,2021-03-20 19:51:29,0xf25a3d6ba460489694aed1b4b9deda4f6c71d2b4678364f89410b3895366ac5e
2193-0x80a80978aa2f0147ede29409313c4955f1eecca0,2193,0x80a80978aa2f0147ede29409313c4955f1eecca0,250000000000000000,0.25,WETH,2021-03-20 19:15:12,0x8529d9cd3603a13603c2a391eb4ee57ba65cae4d06976304f793d283cd5ac6aa
2365-0x75d4bdbf6593ed463e9625694272a0ff9a6d346f,2365,0x75d4bdbf6593ed463e9625694272a0ff9a6d346f,10000000000000000,0.01,WETH,2021-03-20 19:13:58,0x15adb129c0ec1abb7c112e259268850771e13ff6a92400b62a85ef753e0f80d6
2344-0x2e21f5d32841cf8c7da805185a041400bf15f21a,2344,0x2e21f5d32841cf8c7da805185a041400bf15f21a,150000000000000000,0.15,WETH,2021-03-20 14:38:41,0xa3a4628194014aaf25d5448e1c0849f4e1a73217e6d8c5464c4a2e7638a723b6
2200-0x85ed40dbca94b5bc73c6c7ec7f4ecaad04a03a22,2200,0x85ed40dbca94b5bc73c6c7ec7f4ecaad04a03a22,50000000000000000000,50.0,DAI,2021-03-20 14:05:30,0x2eb66ef0c56bbe4c3f7922fae394bb1b1f597dc16f6edd042163fb724ddba00e
2318-0x2649763170aea8d4a084e9565ba63f0824bd259a,2318,0x2649763170aea8d4a084e9565ba63f0824bd259a,10000000000000000,0.01,WETH,2021-03-20 02:06:50,0x90eeda78c04d24ed80785a872bb588d653899ac720b179227c742531b15fae1f
2182-0x5ab45fb874701d910140e58ea62518566709c408,2182,0x5ab45fb874701d910140e58ea62518566709c408,35000000000000000,0.035,WETH,2021-03-19 23:47:54,0x49c0cd2632b6973f292494a47615616e175fc2c86de6d6683f14c1812c222fc7
2277-0x5b93ff82faaf241c15997ea3975419dddd8362c5,2277,0x5b93ff82faaf241c15997ea3975419dddd8362c5,1000000000000000000,1.0,RAC,2021-03-19 22:12:02,0xc61176f4feada2cb42ec7785ebe1d3b9eee27512bb07f6e52575a800f5add49b
647-0x750d5b5badd8c1a1b8d36f3c1d61d90fa5e8355e,647,0x750d5b5badd8c1a1b8d36f3c1d61d90fa5e8355e,50000000000000000,0.05,WETH,2021-03-19 17:20:58,0x8615e0d5ec8be108d487730d214282a13d8ee2b1f008822de803128b85785d3a
2294-0xdcd38bc4f5aef76a1e1b12b1774410a6e175c44e,2294,0xdcd38bc4f5aef76a1e1b12b1774410a6e175c44e,10000000000000000,0.01,WETH,2021-03-19 11:30:17,0xcad56a491d820f360d9d1e02ba1448fe0a74356a1d0fc5eb93666bc3c6d08562
2270-0x4281eb38f66be4cdbc43030af01bb722b787a2a6,2270,0x4281eb38f66be4cdbc43030af01bb722b787a2a6,1000000000000000,0.001,WETH,2021-03-19 03:49:16,0x0431d2ccdeb75e4b5704b8bf931a10a50614be663dc10fa93dc98ac0bd6272e7
2277-0x565b93a15d38acd79c120b15432d21e21ed274d6,2277,0x565b93a15d38acd79c120b15432d21e21ed274d6,1000000000000000000,1.0,FAME,2021-03-19 03:47:36,0x4b470ee48a45faaf258744820816704dd50b32878bdfb0a0f84ba9b676e63ccc
2277-0x632f78c55cf847bcfff0c5ca92777b22a79eace4,2277,0x632f78c55cf847bcfff0c5ca92777b22a79eace4,500000000000000000,0.5,WETH,2021-03-19 03:38:33,0x1ff71db2cab93155c83f3e690129c7a99e3aa87179b2d1de7b29f710ae9de0d9
2280-0x371fd8f99a7e5420b221ff43623e36aaa8f1b6a1,2280,0x371fd8f99a7e5420b221ff43623e36aaa8f1b6a1,100000000000000000,0.1,WETH,2021-03-19 03:37:02,0xf491d18a457c6cf8ec20cea6c212d8daeb67c9c35d2e56560275d7469b0c6b3c
2110-0x910a928d6f1e3793216d58d100e84ae82a7ae5c4,2110,0x910a928d6f1e3793216d58d100e84ae82a7ae5c4,100000000000000000,0.1,WETH,2021-03-19 03:36:08,0xe32ba8c09ea35db590df5a28bf0b2f3aec32262f940f11e47d27b96d36d8f335
2277-0x03b79c0c1487a68aeabd9aa4ce779dad77855f52,2277,0x03b79c0c1487a68aeabd9aa4ce779dad77855f52,250000000000000000,0.25,WETH,2021-03-19 02:44:15,0xe34965aa36a545edb601dacc381853f65b20fde469a2ffe4c6e844712977367e
2195-0xeeeee59cf9a7f94cd4b0c4307749a6a973c8797b,2195,0xeeeee59cf9a7f94cd4b0c4307749a6a973c8797b,112358132134558000,0.112358132134558,WETH,2021-03-19 01:20:44,0x1ddd30ee3752c70710fb12395a009088f53ca6c5ce6ac98d08c2fc8b5826f070
2223-0xd917e6ae0b118f09eda1520c50787cab6725aae3,2223,0xd917e6ae0b118f09eda1520c50787cab6725aae3,50000000000000000,0.05,WETH,2021-03-18 20:24:00,0x9ccfde1578e8b96ca92a70aa4e93305e3264dfe0459ace08b1970632367a43d2
2220-0xa83cdaaadbb0e01d5de8df4a670947eacbb11f7e,2220,0xa83cdaaadbb0e01d5de8df4a670947eacbb11f7e,50000000,50.0,USDC,2021-03-18 18:36:29,0x78bf79c15bfc52cefcddb8d610b051cc8a1bcb24d6cfa54bbac1b192b1e0af70
2201-0xa47e4620476b85d3d6145d3a8f5f30178b479f78,2201,0xa47e4620476b85d3d6145d3a8f5f30178b479f78,1300000000000000000,1.3,WETH,2021-03-18 14:37:53,0x7d705189aba7ccc6ba89df1bbda4f02a22daf4004d67c761f06a4149abf919c9
2212-0x3f06440e317c3600873ab24868b51697eb2d2ed5,2212,0x3f06440e317c3600873ab24868b51697eb2d2ed5,101000000000000000,0.101,WETH,2021-03-18 04:05:04,0x388cfa83c9704941bb738dd4c2c54d74e077e3e77cec137f7603325ccdfc60d6
2236-0xffa1a07b791887f75b9ed721d880d1d06cbab214,2236,0xffa1a07b791887f75b9ed721d880d1d06cbab214,50000000000000000,0.05,WETH,2021-03-18 03:53:03,0x27e643203a81942b1334636fa1cb6401f9fa5c8fb3b5b3ef7168629437b4f2d5
838-0x294803520a1e7b671c105c8a3d94836f40b2b557,838,0x294803520a1e7b671c105c8a3d94836f40b2b557,600000000000000000,0.6,WETH,2021-03-17 20:23:12,0xda53b23d993245d08f75f3e8e754f634e8724ebcdc0655b034fe01eb3d477709
2201-0xccf43dcc4e52e0216e461955bd98b08da53213ea,2201,0xccf43dcc4e52e0216e461955bd98b08da53213ea,600000000000000000,0.6,WETH,2021-03-17 14:57:18,0x0bdcfda9d2f57a48f21a90db390e63f3da0a9a5a90acd5b2daa8da7deb44f6e4
2201-0xebcd06932d0ec2c4f65007d40ec2145161c894fd,2201,0xebcd06932d0ec2c4f65007d40ec2145161c894fd,390000000000000000,0.39,WETH,2021-03-17 14:02:39,0x21344332c64aeb8cea7049957d3a06534f1c2737d4297b891d501d4e1e1f86b3
2182-0xfe07e05dba897c75d44473ad468cfb96a3fb1275,2182,0xfe07e05dba897c75d44473ad468cfb96a3fb1275,17000000000000000,0.017,WETH,2021-03-17 12:49:54,0x4cd2d8f8282a44b2e1d1ddb60ad6a99384d5be6638469b0253a437ac872833f2
2201-0xb8332710ab60a1b2e8fe6d775d83524c9e0ce136,2201,0xb8332710ab60a1b2e8fe6d775d83524c9e0ce136,200000000000000000,0.2,WETH,2021-03-17 10:30:44,0xcd09d7935151c63ef60b1ad8058bdef9f73e0065d2f20b321b4e866d734c68bc
2202-0xccaa7d70f92e94638ccc9e066ec0f15ea3299538,2202,0xccaa7d70f92e94638ccc9e066ec0f15ea3299538,4206900000000000,0.0042069,WETH,2021-03-17 10:22:04,0x263bba179f71ed3d232b12c0685f58ba79ba087862c82843d924376fb64ca87b
2189-0xfb074aba249f6a75eda10996c3efa6d66465b8b3,2189,0xfb074aba249f6a75eda10996c3efa6d66465b8b3,350000000000000000,0.35,WETH,2021-03-17 05:50:05,0x9130062c306b2853581b991fe0425d92fcc2b07764cebf7c896050b5602f5607
2180-0x50f470c2f7511a59a5e6f5868f3df88ea8c1232e,2180,0x50f470c2f7511a59a5e6f5868f3df88ea8c1232e,15000000000000000000,15.0,DAI,2021-03-16 21:18:24,0x65062aa578d6bda1e0d1e9bfb11ee380a76d61cd52330496a96888ac531c747f
1966-0x2a8600bbdaab254a2f8a8e00912799295c3dd601,1966,0x2a8600bbdaab254a2f8a8e00912799295c3dd601,1000000000000000000,1.0,DAI,2021-03-16 16:30:55,0x12027c3fbcad8f3ebf8f084052ad92053291454ca6cd8af3c91af2160bd6233d
1919-0x4ddb161f82eda77709c04f613517ab2128f003a5,1919,0x4ddb161f82eda77709c04f613517ab2128f003a5,20000000000000000,0.02,WETH,2021-03-16 15:17:20,0x534970fe8f1d23a145b0f8f3352adfdd209fa1f9554b45e86cfa11722e4cc682
2176-0xb9447ca592c68d56ee481d5d12adf11db1008a72,2176,0xb9447ca592c68d56ee481d5d12adf11db1008a72,180000000000000000,0.18,WETH,2021-03-16 15:15:27,0xfaadf4b70bf1e37fd4515d3077fb8e6d9af66e80f362724c2f290f25d5f2204d
2030-0xe2ab5e9aa0d1782ef5bad2f670c3fde8787e68d6,2030,0xe2ab5e9aa0d1782ef5bad2f670c3fde8787e68d6,50000000000000000,0.05,WETH,2021-03-15 20:36:17,0x88f76ec25b6b3c89786809b40fdaf4c7284b70afbc64cd9a497b4109df47bed3
2026-0x65e1213fa6ad097d513897dc8c077f5da25beb7a,2026,0x65e1213fa6ad097d513897dc8c077f5da25beb7a,100000000000000000,0.1,WETH,2021-03-15 20:19:44,0x2ba7da0209fd5bc1e361d17ce6d7d548fe87a36d3c21c8b170ed6661e972f6ad
2115-0x5b93ff82faaf241c15997ea3975419dddd8362c5,2115,0x5b93ff82faaf241c15997ea3975419dddd8362c5,690000,69.0,FWB,2021-03-15 02:08:56,0x9b8c1f254a7b57b06c9fd9bdc84185b343a55c5819898d847c6ff0ac1367999a
1855-0x9b3d8659f035f4cd50c723d0a1c8e2e63b9d2e2a,1855,0x9b3d8659f035f4cd50c723d0a1c8e2e63b9d2e2a,200000000000000000,0.2,WETH,2021-03-15 00:40:38,0xa0ed340106ccd03edcf28f3242f880eab333476fe71e1c169555eb1d491886eb
2115-0x5a654583d41b84c30b569a9b8029d54fffd76769,2115,0x5a654583d41b84c30b569a9b8029d54fffd76769,300000000000000000,0.3,WETH,2021-03-14 23:49:23,0x2e06644bad84464f64ffbc2523c354aec0e012fdbca4d5f37bbc5f3bfbca0911
2115-0xc213e5d1ba49e3069b7ed5ce1f53ed299b966c73,2115,0xc213e5d1ba49e3069b7ed5ce1f53ed299b966c73,200000000000000000,0.2,WETH,2021-03-14 21:56:59,0x654053b75cbb06fb6ba618906bfa7b6411859d2e86694fd8171719cf496a4943
2006-0xe3169adfc6bbe610607f7b1ca8441b42c8a6c844,2006,0xe3169adfc6bbe610607f7b1ca8441b42c8a6c844,10000000000000,1e-05,WETH,2021-03-14 13:26:58,0xf7409b4b69584cbf44dbd58744741242f510d656b753af7f19a297ab7be38a16
2081-0x8cec22fd6d5c0e27c8a8cf4007dab5745e4b3b23,2081,0x8cec22fd6d5c0e27c8a8cf4007dab5745e4b3b23,100000000000000000,0.1,WETH,2021-03-14 00:41:05,0x48f16326f15a3e89fbd995bb79ea203fa9fa53be82861807c652f246cabd8564
2058-0x32802f989b4348a51dd0e61d23b78be1a0543469,2058,0x32802f989b4348a51dd0e61d23b78be1a0543469,550000,55.0,FWB,2021-03-13 17:43:23,0xa9dc6c6ad3d2ae9200f1b16992b611b8c021c54e4cbac0f68f36dd5babad90d9
2058-0x6e585e1927ea2630f203c25974a59ac243f8a9e5,2058,0x6e585e1927ea2630f203c25974a59ac243f8a9e5,850000000000000000,0.85,WETH,2021-03-13 17:07:28,0xda52980003689eec1b6442cbbfed76ffb51d6dc21fb489c56b47d6cffbe8d6fa
1854-0x3bfcc944f19b17e838bce4c41216e73d6e950a12,1854,0x3bfcc944f19b17e838bce4c41216e73d6e950a12,1000000000000000000,1.0,UNI,2021-03-13 06:44:21,0x58880512132f4b66176bd6b75e048aae31ee3b2e22e9380bec098f83d3b70069
2039-0x8c939ddd5eb209d5eac8a9a87a249d3a866a6d6f,2039,0x8c939ddd5eb209d5eac8a9a87a249d3a866a6d6f,10000000000000000,0.01,WETH,2021-03-13 05:08:41,0x0cc49b5a59d6dd4bafc5f72ba16126c163b13838c2927d3fd386cb7b9550c2de
1787-0x4e3d1d4e9abefe40ebab15723b913edd8727fc9a,1787,0x4e3d1d4e9abefe40ebab15723b913edd8727fc9a,10000000000000000,0.01,WETH,2021-03-13 04:57:43,0x9eda3b53695c470be442494643a8c6d8891872f827e20b33b6249870dfcd7c0d
1962-0xc28c24494c41ff71cd183f565e3efe2e0cf96354,1962,0xc28c24494c41ff71cd183f565e3efe2e0cf96354,10000000000000000,0.01,WETH,2021-03-13 01:27:21,0xe97bece64a2683b054cb928091b597ddcf7611c229c69e5ad097b6c78e949e48
1973-0x78c3910b0d6d496bee7b5f5b6223d2ae4cc6c7db,1973,0x78c3910b0d6d496bee7b5f5b6223d2ae4cc6c7db,10000000000000000,0.01,WETH,2021-03-12 23:41:09,0x4bba2dc2503f5557df7b9f788c1bd7e67c4bb32c252ea8d9368a6e286d6e5403
1999-0x32802f989b4348a51dd0e61d23b78be1a0543469,1999,0x32802f989b4348a51dd0e61d23b78be1a0543469,1000000,100.0,FWB,2021-03-12 20:52:25,0xb50666b7e38b5260a978483d93feb9ebbc8fa048aaa64daec729991df3fda5f3
2005-0xea9109739cd6a0f36321e2e302df1319038b954b,2005,0xea9109739cd6a0f36321e2e302df1319038b954b,10000000000000000,0.01,WETH,2021-03-12 20:17:37,0x44052c06c9fc715813cd1b5bfd9756cb168dc1336eaf8f05a1b1a11d2d0bd17b
